label,label_id,char,char_code,font,font_stem,size,augment_id,image_path
Re,11,ر,U+0631,IRTerafik.ttf,IRTerafik,64,base,DS-3\Re\Re__U+0631__IRTerafik__sz64__base-137b0bd6ae.png
Ze,12,ز,U+0632,IRTerafikIranic.ttf,IRTerafikIranic,64,base,DS-3\Ze\Ze__U+0632__IRTerafikIranic__sz64__base-15d526e9e7.png
Ze,12,ز,U+0632,IRDavat.ttf,IRDavat,64,base,DS-3\Ze\Ze__U+0632__IRDavat__sz64__base-8fa0472c54.png
Ze,12,ز,U+0632,IRRoya.ttf,IRRoya,64,base,DS-3\Ze\Ze__U+0632__IRRoya__sz64__base-504f4773e8.png
Ze,12,ز,U+0632,IRTerafik.ttf,IRTerafik,64,base,DS-3\Ze\Ze__U+0632__IRTerafik__sz64__base-b34bb534b2.png
Ze,12,ز,U+0632,IRSina.ttf,IRSina,64,base,DS-3\Ze\Ze__U+0632__IRSina__sz64__base-37b75a701c.png
Ze,12,ز,U+0632,IRNazliBold.ttf,IRNazliBold,64,base,DS-3\Ze\Ze__U+0632__IRNazliBold__sz64__base-225660901d.png
Ze,12,ز,U+0632,IRMehr.ttf,IRMehr,64,base,DS-3\Ze\Ze__U+0632__IRMehr__sz64__base-c3ee0f6bb2.png
Ze,12,ز,U+0632,IRTehran.ttf,IRTehran,64,base,DS-3\Ze\Ze__U+0632__IRTehran__sz64__base-89e57911b9.png
Ze,12,ز,U+0632,IRRoyaIranic.ttf,IRRoyaIranic,64,base,DS-3\Ze\Ze__U+0632__IRRoyaIranic__sz64__base-0f994c5b24.png
Ze,12,ز,U+0632,IRPooya.ttf,IRPooya,64,base,DS-3\Ze\Ze__U+0632__IRPooya__sz64__base-bbd664c03e.png
Ze,12,ز,U+0632,IRYekan.ttf,IRYekan,64,base,DS-3\Ze\Ze__U+0632__IRYekan__sz64__base-549c66e66f.png
Ze,12,ز,U+0632,IRDastNevis.ttf,IRDastNevis,64,base,DS-3\Ze\Ze__U+0632__IRDastNevis__sz64__base-0094ef06b7.png
Ze,12,ز,U+0632,IRNaskh.ttf,IRNaskh,64,base,DS-3\Ze\Ze__U+0632__IRNaskh__sz64__base-3e5a085b61.png
Ze,12,ز,U+0632,IRRoyaBold.ttf,IRRoyaBold,64,base,DS-3\Ze\Ze__U+0632__IRRoyaBold__sz64__base-455ba13026.png
Ze,12,ز,U+0632,IREntezar.ttf,IREntezar,64,base,DS-3\Ze\Ze__U+0632__IREntezar__sz64__base-e442409bb3.png
Ze,12,ز,U+0632,IRZar.ttf,IRZar,64,base,DS-3\Ze\Ze__U+0632__IRZar__sz64__base-04dfd05a67.png
Ze,12,ز,U+0632,IRNazaninBold.ttf,IRNazaninBold,64,base,DS-3\Ze\Ze__U+0632__IRNazaninBold__sz64__base-14c001213d.png
Ze,12,ز,U+0632,IRZarBold.ttf,IRZarBold,64,base,DS-3\Ze\Ze__U+0632__IRZarBold__sz64__base-5bc3dfff23.png
Ze,12,ز,U+0632,IRKhorasan.ttf,IRKhorasan,64,base,DS-3\Ze\Ze__U+0632__IRKhorasan__sz64__base-b0aad5b3ec.png
Ze,12,ز,U+0632,IRNazli.ttf,IRNazli,64,base,DS-3\Ze\Ze__U+0632__IRNazli__sz64__base-b4f078d871.png
Ze,12,ز,U+0632,IRHoma.ttf,IRHoma,64,base,DS-3\Ze\Ze__U+0632__IRHoma__sz64__base-e2720107a9.png
Ze,12,ز,U+0632,IRMaryam.ttf,IRMaryam,64,base,DS-3\Ze\Ze__U+0632__IRMaryam__sz64__base-1c984855be.png
Ze,12,ز,U+0632,IRMitraIranic_.ttf,IRMitraIranic_,64,base,DS-3\Ze\Ze__U+0632__IRMitraIranic___sz64__base-44f1db7fb0.png
Ze,12,ز,U+0632,IRNazanin.ttf,IRNazanin,64,base,DS-3\Ze\Ze__U+0632__IRNazanin__sz64__base-aef083c9c4.png
Ze,12,ز,U+0632,IRKoodak.ttf,IRKoodak,64,base,DS-3\Ze\Ze__U+0632__IRKoodak__sz64__base-292385828c.png
Ze,12,ز,U+0632,IRTerafikBold.ttf,IRTerafikBold,64,base,DS-3\Ze\Ze__U+0632__IRTerafikBold__sz64__base-3a95f0a6ad.png
Ze,12,ز,U+0632,IRZarIranic.ttf,IRZarIranic,64,base,DS-3\Ze\Ze__U+0632__IRZarIranic__sz64__base-de946130a8.png
Ze,12,ز,U+0632,IRCompset.ttf,IRCompset,64,base,DS-3\Ze\Ze__U+0632__IRCompset__sz64__base-3449a389b6.png
Ze,12,ز,U+0632,IRCompsetBold.ttf,IRCompsetBold,64,base,DS-3\Ze\Ze__U+0632__IRCompsetBold__sz64__base-058d65f3cc.png
Ze,12,ز,U+0632,IRAban.ttf,IRAban,64,base,DS-3\Ze\Ze__U+0632__IRAban__sz64__base-00af3ceb46.png
Ze,12,ز,U+0632,IRTabassom.ttf,IRTabassom,64,base,DS-3\Ze\Ze__U+0632__IRTabassom__sz64__base-bef8674f15.png
Ze,12,ز,U+0632,IRArshia.ttf,IRArshia,64,base,DS-3\Ze\Ze__U+0632__IRArshia__sz64__base-ee16f6adbe.png
Ze,12,ز,U+0632,IRBadrBold.ttf,IRBadrBold,64,base,DS-3\Ze\Ze__U+0632__IRBadrBold__sz64__base-78fe2c0020.png
Ze,12,ز,U+0632,IRFerdosi.ttf,IRFerdosi,64,base,DS-3\Ze\Ze__U+0632__IRFerdosi__sz64__base-6ebca6d0fd.png
Ze,12,ز,U+0632,IRLotusIranic.ttf,IRLotusIranic,64,base,DS-3\Ze\Ze__U+0632__IRLotusIranic__sz64__base-16960c5b02.png
Ze,12,ز,U+0632,IRYakoutIranic.ttf,IRYakoutIranic,64,base,DS-3\Ze\Ze__U+0632__IRYakoutIranic__sz64__base-569c0194d8.png
Ze,12,ز,U+0632,IRNazaninIrani.ttf,IRNazaninIrani,64,base,DS-3\Ze\Ze__U+0632__IRNazaninIrani__sz64__base-6f33be9a8e.png
Ze,12,ز,U+0632,IRAmir.ttf,IRAmir,64,base,DS-3\Ze\Ze__U+0632__IRAmir__sz64__base-3f951a57b3.png
Ze,12,ز,U+0632,IRNarges.ttf,IRNarges,64,base,DS-3\Ze\Ze__U+0632__IRNarges__sz64__base-92fb524878.png
Ze,12,ز,U+0632,IRZeytoon.ttf,IRZeytoon,64,base,DS-3\Ze\Ze__U+0632__IRZeytoon__sz64__base-848e8675e8.png
Ze,12,ز,U+0632,IRYakoutBold.ttf,IRYakoutBold,64,base,DS-3\Ze\Ze__U+0632__IRYakoutBold__sz64__base-c0461ba218.png
Ze,12,ز,U+0632,IRMitra.ttf,IRMitra,64,base,DS-3\Ze\Ze__U+0632__IRMitra__sz64__base-d34f75651b.png
Ze,12,ز,U+0632,IRKamran.ttf,IRKamran,64,base,DS-3\Ze\Ze__U+0632__IRKamran__sz64__base-2b6c2748d3.png
Ze,12,ز,U+0632,IRYakout.ttf,IRYakout,64,base,DS-3\Ze\Ze__U+0632__IRYakout__sz64__base-b4ea8f755c.png
Ze,12,ز,U+0632,IRLotusBold.ttf,IRLotusBold,64,base,DS-3\Ze\Ze__U+0632__IRLotusBold__sz64__base-0ad4c42847.png
Ze,12,ز,U+0632,IRTitr.ttf,IRTitr,64,base,DS-3\Ze\Ze__U+0632__IRTitr__sz64__base-2b5d5b0fea.png
Zhe,13,ژ,U+0698,IRSina.ttf,IRSina,64,base,DS-3\Zhe\Zhe__U+0698__IRSina__sz64__base-5c27517b2a.png
Zhe,13,ژ,U+0698,IRYakoutIranic.ttf,IRYakoutIranic,64,base,DS-3\Zhe\Zhe__U+0698__IRYakoutIranic__sz64__base-5634cdc018.png
Zhe,13,ژ,U+0698,IRDavat.ttf,IRDavat,64,base,DS-3\Zhe\Zhe__U+0698__IRDavat__sz64__base-474637b096.png
Zhe,13,ژ,U+0698,IRTitr.ttf,IRTitr,64,base,DS-3\Zhe\Zhe__U+0698__IRTitr__sz64__base-ddcfbe216b.png
Zhe,13,ژ,U+0698,IRTerafikBold.ttf,IRTerafikBold,64,base,DS-3\Zhe\Zhe__U+0698__IRTerafikBold__sz64__base-83d09d8ca8.png
Zhe,13,ژ,U+0698,IRTerafikIranic.ttf,IRTerafikIranic,64,base,DS-3\Zhe\Zhe__U+0698__IRTerafikIranic__sz64__base-2f6fea1f02.png
Zhe,13,ژ,U+0698,IRZarBold.ttf,IRZarBold,64,base,DS-3\Zhe\Zhe__U+0698__IRZarBold__sz64__base-9ec54091c3.png
Zhe,13,ژ,U+0698,IRNazli.ttf,IRNazli,64,base,DS-3\Zhe\Zhe__U+0698__IRNazli__sz64__base-058185de6e.png
Zhe,13,ژ,U+0698,IRAmir.ttf,IRAmir,64,base,DS-3\Zhe\Zhe__U+0698__IRAmir__sz64__base-8367647d5b.png
Zhe,13,ژ,U+0698,IRBadr.ttf,IRBadr,64,base,DS-3\Zhe\Zhe__U+0698__IRBadr__sz64__base-a37a2db601.png
Zhe,13,ژ,U+0698,IRZeytoon.ttf,IRZeytoon,64,base,DS-3\Zhe\Zhe__U+0698__IRZeytoon__sz64__base-a644f071df.png
Zhe,13,ژ,U+0698,IRMashhad.ttf,IRMashhad,64,base,DS-3\Zhe\Zhe__U+0698__IRMashhad__sz64__base-28da6ba2c1.png
Zhe,13,ژ,U+0698,IRDastNevis.ttf,IRDastNevis,64,base,DS-3\Zhe\Zhe__U+0698__IRDastNevis__sz64__base-36f727eeb4.png
Zhe,13,ژ,U+0698,IRMomtaz.ttf,IRMomtaz,64,base,DS-3\Zhe\Zhe__U+0698__IRMomtaz__sz64__base-baa5c2797e.png
Zhe,13,ژ,U+0698,IRKhorasan.ttf,IRKhorasan,64,base,DS-3\Zhe\Zhe__U+0698__IRKhorasan__sz64__base-273528fef8.png
Zhe,13,ژ,U+0698,IRZarIranic.ttf,IRZarIranic,64,base,DS-3\Zhe\Zhe__U+0698__IRZarIranic__sz64__base-0efc633c1b.png
Zhe,13,ژ,U+0698,IRRoyaBold.ttf,IRRoyaBold,64,base,DS-3\Zhe\Zhe__U+0698__IRRoyaBold__sz64__base-a2cce75887.png
Zhe,13,ژ,U+0698,IRYakoutBold.ttf,IRYakoutBold,64,base,DS-3\Zhe\Zhe__U+0698__IRYakoutBold__sz64__base-cc9852c643.png
Zhe,13,ژ,U+0698,IRKamran.ttf,IRKamran,64,base,DS-3\Zhe\Zhe__U+0698__IRKamran__sz64__base-68da79521a.png
Zhe,13,ژ,U+0698,IRCompsetIra.ttf,IRCompsetIra,64,base,DS-3\Zhe\Zhe__U+0698__IRCompsetIra__sz64__base-6aa7427243.png
Zhe,13,ژ,U+0698,IRMitraIranic_.ttf,IRMitraIranic_,64,base,DS-3\Zhe\Zhe__U+0698__IRMitraIranic___sz64__base-6ee7f66b56.png
Zhe,13,ژ,U+0698,IRJadid.ttf,IRJadid,64,base,DS-3\Zhe\Zhe__U+0698__IRJadid__sz64__base-5bea4ff07f.png
Zhe,13,ژ,U+0698,IRBadrIranic.ttf,IRBadrIranic,64,base,DS-3\Zhe\Zhe__U+0698__IRBadrIranic__sz64__base-5ac2d725e4.png
Zhe,13,ژ,U+0698,IRNarges.ttf,IRNarges,64,base,DS-3\Zhe\Zhe__U+0698__IRNarges__sz64__base-d21db77b49.png
Zhe,13,ژ,U+0698,IRYekanBold.ttf,IRYekanBold,64,base,DS-3\Zhe\Zhe__U+0698__IRYekanBold__sz64__base-a9b30a300a.png
Zhe,13,ژ,U+0698,IRShiraz.ttf,IRShiraz,64,base,DS-3\Zhe\Zhe__U+0698__IRShiraz__sz64__base-ffad01dbd4.png
Zhe,13,ژ,U+0698,IRFerdosi.ttf,IRFerdosi,64,base,DS-3\Zhe\Zhe__U+0698__IRFerdosi__sz64__base-319e0a71ff.png
Zhe,13,ژ,U+0698,IRNazaninBold.ttf,IRNazaninBold,64,base,DS-3\Zhe\Zhe__U+0698__IRNazaninBold__sz64__base-5f74a95655.png
Zhe,13,ژ,U+0698,IRLotus.ttf,IRLotus,64,base,DS-3\Zhe\Zhe__U+0698__IRLotus__sz64__base-98295a7c35.png
Zhe,13,ژ,U+0698,IRElham.ttf,IRElham,64,base,DS-3\Zhe\Zhe__U+0698__IRElham__sz64__base-460d813c88.png
Zhe,13,ژ,U+0698,IRFarnaz.ttf,IRFarnaz,64,base,DS-3\Zhe\Zhe__U+0698__IRFarnaz__sz64__base-f46f054952.png
Zhe,13,ژ,U+0698,IRYakout.ttf,IRYakout,64,base,DS-3\Zhe\Zhe__U+0698__IRYakout__sz64__base-1598d693ca.png
Zhe,13,ژ,U+0698,IRNaskh.ttf,IRNaskh,64,base,DS-3\Zhe\Zhe__U+0698__IRNaskh__sz64__base-437e79bd0b.png
Zhe,13,ژ,U+0698,IRMitra.ttf,IRMitra,64,base,DS-3\Zhe\Zhe__U+0698__IRMitra__sz64__base-1d4a6d1a17.png
Zhe,13,ژ,U+0698,IRAban.ttf,IRAban,64,base,DS-3\Zhe\Zhe__U+0698__IRAban__sz64__base-35698347aa.png
Zhe,13,ژ,U+0698,IRLotusBold.ttf,IRLotusBold,64,base,DS-3\Zhe\Zhe__U+0698__IRLotusBold__sz64__base-f754683cdd.png
Zhe,13,ژ,U+0698,IRNazanin.ttf,IRNazanin,64,base,DS-3\Zhe\Zhe__U+0698__IRNazanin__sz64__base-9ca00aa20e.png
Zhe,13,ژ,U+0698,IRZar.ttf,IRZar,64,base,DS-3\Zhe\Zhe__U+0698__IRZar__sz64__base-0cfaf7ee35.png
Zhe,13,ژ,U+0698,IRMaryam.ttf,IRMaryam,64,base,DS-3\Zhe\Zhe__U+0698__IRMaryam__sz64__base-4815d063a3.png
Zhe,13,ژ,U+0698,IRMitraBold.ttf,IRMitraBold,64,base,DS-3\Zhe\Zhe__U+0698__IRMitraBold__sz64__base-a21a5a58c5.png
Zhe,13,ژ,U+0698,IRNazaninIrani.ttf,IRNazaninIrani,64,base,DS-3\Zhe\Zhe__U+0698__IRNazaninIrani__sz64__base-e8b8a773f5.png
Zhe,13,ژ,U+0698,IRLotusIranic.ttf,IRLotusIranic,64,base,DS-3\Zhe\Zhe__U+0698__IRLotusIranic__sz64__base-9be205097f.png
Zhe,13,ژ,U+0698,IRArshia.ttf,IRArshia,64,base,DS-3\Zhe\Zhe__U+0698__IRArshia__sz64__base-b8b691dd0b.png
Zhe,13,ژ,U+0698,IRNazliBold.ttf,IRNazliBold,64,base,DS-3\Zhe\Zhe__U+0698__IRNazliBold__sz64__base-a1e1ace2b7.png
Zhe,13,ژ,U+0698,IRCompsetBold.ttf,IRCompsetBold,64,base,DS-3\Zhe\Zhe__U+0698__IRCompsetBold__sz64__base-99e4d6bfab.png
Zhe,13,ژ,U+0698,IRRoya.ttf,IRRoya,64,base,DS-3\Zhe\Zhe__U+0698__IRRoya__sz64__base-f23d35c36a.png
Sin,14,س,U+0633,IRCompset.ttf,IRCompset,64,base,DS-3\Sin\Sin__U+0633__IRCompset__sz64__base-de64cd4e89.png
Sin,14,س,U+0633,IRCompsetIra.ttf,IRCompsetIra,64,base,DS-3\Sin\Sin__U+0633__IRCompsetIra__sz64__base-566e190ffa.png
Sin,14,س,U+0633,IRMashhad.ttf,IRMashhad,64,base,DS-3\Sin\Sin__U+0633__IRMashhad__sz64__base-4310934c4a.png
Sin,14,س,U+0633,IRTabassom.ttf,IRTabassom,64,base,DS-3\Sin\Sin__U+0633__IRTabassom__sz64__base-e5573811f1.png
Sin,14,س,U+0633,IRNazaninIrani.ttf,IRNazaninIrani,64,base,DS-3\Sin\Sin__U+0633__IRNazaninIrani__sz64__base-985d4bf78d.png
Sin,14,س,U+0633,IRMitraBold.ttf,IRMitraBold,64,base,DS-3\Sin\Sin__U+0633__IRMitraBold__sz64__base-e86996538f.png
Sin,14,س,U+0633,IRFerdosi.ttf,IRFerdosi,64,base,DS-3\Sin\Sin__U+0633__IRFerdosi__sz64__base-17890b7a42.png
Sin,14,س,U+0633,IRSina.ttf,IRSina,64,base,DS-3\Sin\Sin__U+0633__IRSina__sz64__base-d88a33d67e.png
Sin,14,س,U+0633,IRBadr.ttf,IRBadr,64,base,DS-3\Sin\Sin__U+0633__IRBadr__sz64__base-2b4ab68fe2.png
Sin,14,س,U+0633,IRZarBold.ttf,IRZarBold,64,base,DS-3\Sin\Sin__U+0633__IRZarBold__sz64__base-22d5fd4dc3.png
Sin,14,س,U+0633,IRTerafikIranic.ttf,IRTerafikIranic,64,base,DS-3\Sin\Sin__U+0633__IRTerafikIranic__sz64__base-6c76437b64.png
Sin,14,س,U+0633,IRBadrBold.ttf,IRBadrBold,64,base,DS-3\Sin\Sin__U+0633__IRBadrBold__sz64__base-0984c86601.png
Sin,14,س,U+0633,IRMehr.ttf,IRMehr,64,base,DS-3\Sin\Sin__U+0633__IRMehr__sz64__base-eaf691018c.png
Sin,14,س,U+0633,IRKoodak.ttf,IRKoodak,64,base,DS-3\Sin\Sin__U+0633__IRKoodak__sz64__base-2600389727.png
Sin,14,س,U+0633,IRRoyaIranic.ttf,IRRoyaIranic,64,base,DS-3\Sin\Sin__U+0633__IRRoyaIranic__sz64__base-bd13399135.png
Sin,14,س,U+0633,IRDavat.ttf,IRDavat,64,base,DS-3\Sin\Sin__U+0633__IRDavat__sz64__base-a5c5779f4f.png
Sin,14,س,U+0633,IRYekan.ttf,IRYekan,64,base,DS-3\Sin\Sin__U+0633__IRYekan__sz64__base-7f9c0564e0.png
Sin,14,س,U+0633,IRMaryam.ttf,IRMaryam,64,base,DS-3\Sin\Sin__U+0633__IRMaryam__sz64__base-9732ddec6f.png
Sin,14,س,U+0633,IRYakoutBold.ttf,IRYakoutBold,64,base,DS-3\Sin\Sin__U+0633__IRYakoutBold__sz64__base-0a277da8c1.png
Sin,14,س,U+0633,IRTerafik.ttf,IRTerafik,64,base,DS-3\Sin\Sin__U+0633__IRTerafik__sz64__base-633b4bee7c.png
Sin,14,س,U+0633,IRNazliBold.ttf,IRNazliBold,64,base,DS-3\Sin\Sin__U+0633__IRNazliBold__sz64__base-87fe3e292c.png
Sin,14,س,U+0633,IRZarIranic.ttf,IRZarIranic,64,base,DS-3\Sin\Sin__U+0633__IRZarIranic__sz64__base-3e13baa16b.png
Sin,14,س,U+0633,IRKhorasan.ttf,IRKhorasan,64,base,DS-3\Sin\Sin__U+0633__IRKhorasan__sz64__base-238aa6d395.png
Sin,14,س,U+0633,IRYakout.ttf,IRYakout,64,base,DS-3\Sin\Sin__U+0633__IRYakout__sz64__base-5362ecc293.png
Sin,14,س,U+0633,IRMomtaz.ttf,IRMomtaz,64,base,DS-3\Sin\Sin__U+0633__IRMomtaz__sz64__base-bb15febea2.png
Sin,14,س,U+0633,IRNazanin.ttf,IRNazanin,64,base,DS-3\Sin\Sin__U+0633__IRNazanin__sz64__base-6c5d3e4b9d.png
Sin,14,س,U+0633,IRYakoutIranic.ttf,IRYakoutIranic,64,base,DS-3\Sin\Sin__U+0633__IRYakoutIranic__sz64__base-ccaffdbd8e.png
Sin,14,س,U+0633,IRShiraz.ttf,IRShiraz,64,base,DS-3\Sin\Sin__U+0633__IRShiraz__sz64__base-3c5688d4ec.png
Sin,14,س,U+0633,IRCompsetBold.ttf,IRCompsetBold,64,base,DS-3\Sin\Sin__U+0633__IRCompsetBold__sz64__base-d8b22f7e6a.png
Sin,14,س,U+0633,IRDastNevis.ttf,IRDastNevis,64,base,DS-3\Sin\Sin__U+0633__IRDastNevis__sz64__base-3ce11f85b8.png
Sin,14,س,U+0633,IRArshia.ttf,IRArshia,64,base,DS-3\Sin\Sin__U+0633__IRArshia__sz64__base-468dc5fbd2.png
Sin,14,س,U+0633,IRAmir.ttf,IRAmir,64,base,DS-3\Sin\Sin__U+0633__IRAmir__sz64__base-031d00c567.png
Sin,14,س,U+0633,IRMitraIranic_.ttf,IRMitraIranic_,64,base,DS-3\Sin\Sin__U+0633__IRMitraIranic___sz64__base-2a616a7814.png
Sin,14,س,U+0633,IRPooya.ttf,IRPooya,64,base,DS-3\Sin\Sin__U+0633__IRPooya__sz64__base-ecd4963fce.png
Sin,14,س,U+0633,IRNarges.ttf,IRNarges,64,base,DS-3\Sin\Sin__U+0633__IRNarges__sz64__base-425d15c46b.png
Sin,14,س,U+0633,IRRoyaBold.ttf,IRRoyaBold,64,base,DS-3\Sin\Sin__U+0633__IRRoyaBold__sz64__base-b41e8d253b.png
Sin,14,س,U+0633,IRTerafikBold.ttf,IRTerafikBold,64,base,DS-3\Sin\Sin__U+0633__IRTerafikBold__sz64__base-332a2e6214.png
Sin,14,س,U+0633,IRYekanBold.ttf,IRYekanBold,64,base,DS-3\Sin\Sin__U+0633__IRYekanBold__sz64__base-6ba252573b.png
Sin,14,س,U+0633,IRMitra.ttf,IRMitra,64,base,DS-3\Sin\Sin__U+0633__IRMitra__sz64__base-5d1bbb45f7.png
Sin,14,س,U+0633,IRHoma.ttf,IRHoma,64,base,DS-3\Sin\Sin__U+0633__IRHoma__sz64__base-546883546a.png
Sin,14,س,U+0633,IRBadrIranic.ttf,IRBadrIranic,64,base,DS-3\Sin\Sin__U+0633__IRBadrIranic__sz64__base-4fc15090cc.png
Sin,14,س,U+0633,IREntezar.ttf,IREntezar,64,base,DS-3\Sin\Sin__U+0633__IREntezar__sz64__base-78e1478166.png
Sin,14,س,U+0633,IRNazaninBold.ttf,IRNazaninBold,64,base,DS-3\Sin\Sin__U+0633__IRNazaninBold__sz64__base-43d49083e7.png
Sin,14,س,U+0633,IRAban.ttf,IRAban,64,base,DS-3\Sin\Sin__U+0633__IRAban__sz64__base-34b63888ff.png
Sin,14,س,U+0633,IRNazli.ttf,IRNazli,64,base,DS-3\Sin\Sin__U+0633__IRNazli__sz64__base-0857a43591.png
Sin,14,س,U+0633,IRTitr.ttf,IRTitr,64,base,DS-3\Sin\Sin__U+0633__IRTitr__sz64__base-589185c1ce.png
Shin,15,ش,U+0634,IRZarIranic.ttf,IRZarIranic,64,base,DS-3\Shin\Shin__U+0634__IRZarIranic__sz64__base-18f7605bde.png
Shin,15,ش,U+0634,IRLotusBold.ttf,IRLotusBold,64,base,DS-3\Shin\Shin__U+0634__IRLotusBold__sz64__base-a707a8395b.png
Shin,15,ش,U+0634,IRNazliBold.ttf,IRNazliBold,64,base,DS-3\Shin\Shin__U+0634__IRNazliBold__sz64__base-2fb8f49f91.png
Shin,15,ش,U+0634,IRMomtaz.ttf,IRMomtaz,64,base,DS-3\Shin\Shin__U+0634__IRMomtaz__sz64__base-e7e17bce0e.png
Shin,15,ش,U+0634,IRSina.ttf,IRSina,64,base,DS-3\Shin\Shin__U+0634__IRSina__sz64__base-3d0fe3d7db.png
Shin,15,ش,U+0634,IRBadrBold.ttf,IRBadrBold,64,base,DS-3\Shin\Shin__U+0634__IRBadrBold__sz64__base-1fe97b75ef.png
Shin,15,ش,U+0634,IRYekan.ttf,IRYekan,64,base,DS-3\Shin\Shin__U+0634__IRYekan__sz64__base-a5010128a9.png
Shin,15,ش,U+0634,IRRoyaIranic.ttf,IRRoyaIranic,64,base,DS-3\Shin\Shin__U+0634__IRRoyaIranic__sz64__base-56e82fb160.png
Shin,15,ش,U+0634,IRJadid.ttf,IRJadid,64,base,DS-3\Shin\Shin__U+0634__IRJadid__sz64__base-5341af6f25.png
Shin,15,ش,U+0634,IRMitraIranic_.ttf,IRMitraIranic_,64,base,DS-3\Shin\Shin__U+0634__IRMitraIranic___sz64__base-776b608a02.png
Shin,15,ش,U+0634,IRShiraz.ttf,IRShiraz,64,base,DS-3\Shin\Shin__U+0634__IRShiraz__sz64__base-5d92b7f5ca.png
Shin,15,ش,U+0634,IRLotusIranic.ttf,IRLotusIranic,64,base,DS-3\Shin\Shin__U+0634__IRLotusIranic__sz64__base-e7bc4684c7.png
Shin,15,ش,U+0634,IRMitra.ttf,IRMitra,64,base,DS-3\Shin\Shin__U+0634__IRMitra__sz64__base-5e52480434.png
Shin,15,ش,U+0634,IRLotus.ttf,IRLotus,64,base,DS-3\Shin\Shin__U+0634__IRLotus__sz64__base-226f64d2a6.png
Shin,15,ش,U+0634,IRCompsetBold.ttf,IRCompsetBold,64,base,DS-3\Shin\Shin__U+0634__IRCompsetBold__sz64__base-135d02baa8.png
Shin,15,ش,U+0634,IRTerafik.ttf,IRTerafik,64,base,DS-3\Shin\Shin__U+0634__IRTerafik__sz64__base-bc516fb0e7.png
Shin,15,ش,U+0634,IRNazli.ttf,IRNazli,64,base,DS-3\Shin\Shin__U+0634__IRNazli__sz64__base-c2f95d848c.png
Shin,15,ش,U+0634,IRZar.ttf,IRZar,64,base,DS-3\Shin\Shin__U+0634__IRZar__sz64__base-7f0759406e.png
Shin,15,ش,U+0634,IRMashhad.ttf,IRMashhad,64,base,DS-3\Shin\Shin__U+0634__IRMashhad__sz64__base-7095f57848.png
Shin,15,ش,U+0634,IRNazanin.ttf,IRNazanin,64,base,DS-3\Shin\Shin__U+0634__IRNazanin__sz64__base-d4a399117d.png
Shin,15,ش,U+0634,IRAmir.ttf,IRAmir,64,base,DS-3\Shin\Shin__U+0634__IRAmir__sz64__base-eade94b131.png
Shin,15,ش,U+0634,IRBadrIranic.ttf,IRBadrIranic,64,base,DS-3\Shin\Shin__U+0634__IRBadrIranic__sz64__base-deece3cc47.png
Shin,15,ش,U+0634,IRDavat.ttf,IRDavat,64,base,DS-3\Shin\Shin__U+0634__IRDavat__sz64__base-be44918ca2.png
Shin,15,ش,U+0634,IRTabassom.ttf,IRTabassom,64,base,DS-3\Shin\Shin__U+0634__IRTabassom__sz64__base-a84be80823.png
Shin,15,ش,U+0634,IRMehr.ttf,IRMehr,64,base,DS-3\Shin\Shin__U+0634__IRMehr__sz64__base-2565185df0.png
Shin,15,ش,U+0634,IRHoma.ttf,IRHoma,64,base,DS-3\Shin\Shin__U+0634__IRHoma__sz64__base-8ebdecfe69.png
Shin,15,ش,U+0634,IRDastNevis.ttf,IRDastNevis,64,base,DS-3\Shin\Shin__U+0634__IRDastNevis__sz64__base-3be29b9387.png
Shin,15,ش,U+0634,IRYakout.ttf,IRYakout,64,base,DS-3\Shin\Shin__U+0634__IRYakout__sz64__base-e9a22d84a1.png
Shin,15,ش,U+0634,IRRoyaBold.ttf,IRRoyaBold,64,base,DS-3\Shin\Shin__U+0634__IRRoyaBold__sz64__base-fb1724dc57.png
Shin,15,ش,U+0634,IRMitraBold.ttf,IRMitraBold,64,base,DS-3\Shin\Shin__U+0634__IRMitraBold__sz64__base-979e80eddd.png
Shin,15,ش,U+0634,IRYakoutBold.ttf,IRYakoutBold,64,base,DS-3\Shin\Shin__U+0634__IRYakoutBold__sz64__base-e66bdfea2a.png
Shin,15,ش,U+0634,IRNaskh.ttf,IRNaskh,64,base,DS-3\Shin\Shin__U+0634__IRNaskh__sz64__base-a296be6418.png
Shin,15,ش,U+0634,IRYakoutIranic.ttf,IRYakoutIranic,64,base,DS-3\Shin\Shin__U+0634__IRYakoutIranic__sz64__base-ba5361ae57.png
Shin,15,ش,U+0634,IRTehran.ttf,IRTehran,64,base,DS-3\Shin\Shin__U+0634__IRTehran__sz64__base-ee624b3bf3.png
Shin,15,ش,U+0634,IRBadr.ttf,IRBadr,64,base,DS-3\Shin\Shin__U+0634__IRBadr__sz64__base-222c697389.png
Shin,15,ش,U+0634,IRArshia.ttf,IRArshia,64,base,DS-3\Shin\Shin__U+0634__IRArshia__sz64__base-5f403cbb02.png
Shin,15,ش,U+0634,IRYekanBold.ttf,IRYekanBold,64,base,DS-3\Shin\Shin__U+0634__IRYekanBold__sz64__base-54c15171dd.png
Shin,15,ش,U+0634,IRCompsetIra.ttf,IRCompsetIra,64,base,DS-3\Shin\Shin__U+0634__IRCompsetIra__sz64__base-833caf5863.png
Shin,15,ش,U+0634,IRNazaninIrani.ttf,IRNazaninIrani,64,base,DS-3\Shin\Shin__U+0634__IRNazaninIrani__sz64__base-0749625ae6.png
